"CandidateId","CandidateName","TOTAL_VOTES","Party","WriteInVote","LocalityCode","LocalityName","PrecinctId","PrecinctName","DistrictId","DistrictType","DistrictName","OfficeId","OfficeTitle","ElectionId","ElectionType","ElectionDate","ElectionName","NumberOfSeats"
"cs9","Nikki R. Haley","33","Republican","0","093","ISLE OF WIGHT COUNTY","0302","302 - PONS","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","1","Republican","0","093","ISLE OF WIGHT COUNTY","0302","302 - PONS","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","1","Republican","0","093","ISLE OF WIGHT COUNTY","0302","302 - PONS","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","1","Republican","0","093","ISLE OF WIGHT COUNTY","0302","302 - PONS","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","0","Republican","0","093","ISLE OF WIGHT COUNTY","0303","303 - BENNS CHURCH","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","83","Republican","0","093","ISLE OF WIGHT COUNTY","0303","303 - BENNS CHURCH","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs9","Nikki R. Haley","26","Republican","0","093","ISLE OF WIGHT COUNTY","0303","303 - BENNS CHURCH","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","0","Republican","0","093","ISLE OF WIGHT COUNTY","0303","303 - BENNS CHURCH","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","0","Republican","0","093","ISLE OF WIGHT COUNTY","0303","303 - BENNS CHURCH","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","0","Republican","0","093","ISLE OF WIGHT COUNTY","0303","303 - BENNS CHURCH","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","0","Republican","0","093","ISLE OF WIGHT COUNTY","0304","304 - NEW TOWNE","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","27","Republican","0","093","ISLE OF WIGHT COUNTY","0304","304 - NEW TOWNE","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs9","Nikki R. Haley","6","Republican","0","093","ISLE OF WIGHT COUNTY","0304","304 - NEW TOWNE","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","1","Republican","0","093","ISLE OF WIGHT COUNTY","0304","304 - NEW TOWNE","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","0","Republican","0","093","ISLE OF WIGHT COUNTY","0304","304 - NEW TOWNE","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","0","Republican","0","093","ISLE OF WIGHT COUNTY","0304","304 - NEW TOWNE","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","1","Republican","0","093","ISLE OF WIGHT COUNTY","0401","401 - BOWLING GREEN","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","260","Republican","0","093","ISLE OF WIGHT COUNTY","0401","401 - BOWLING GREEN","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs9","Nikki R. Haley","69","Republican","0","093","ISLE OF WIGHT COUNTY","0401","401 - BOWLING GREEN","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","0","Republican","0","093","ISLE OF WIGHT COUNTY","0401","401 - BOWLING GREEN","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","0","Republican","0","093","ISLE OF WIGHT COUNTY","0401","401 - BOWLING GREEN","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","0","Republican","0","093","ISLE OF WIGHT COUNTY","0401","401 - BOWLING GREEN","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","3","Republican","0","093","ISLE OF WIGHT COUNTY","0402","402 - WINDSOR","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","289","Republican","0","093","ISLE OF WIGHT COUNTY","0402","402 - WINDSOR","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs9","Nikki R. Haley","57","Republican","0","093","ISLE OF WIGHT COUNTY","0402","402 - WINDSOR","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","2","Republican","0","093","ISLE OF WIGHT COUNTY","0402","402 - WINDSOR","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","0","Republican","0","093","ISLE OF WIGHT COUNTY","0402","402 - WINDSOR","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","3","Republican","0","093","ISLE OF WIGHT COUNTY","0402","402 - WINDSOR","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","0","Republican","0","093","ISLE OF WIGHT COUNTY","0403","403 - CEDAR GROVE","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","241","Republican","0","093","ISLE OF WIGHT COUNTY","0403","403 - CEDAR GROVE","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs9","Nikki R. Haley","64","Republican","0","093","ISLE OF WIGHT COUNTY","0403","403 - CEDAR GROVE","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","7","Republican","0","093","ISLE OF WIGHT COUNTY","0403","403 - CEDAR GROVE","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","0","Republican","0","093","ISLE OF WIGHT COUNTY","0403","403 - CEDAR GROVE","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","1","Republican","0","093","ISLE OF WIGHT COUNTY","0403","403 - CEDAR GROVE","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","0","Republican","0","093","ISLE OF WIGHT COUNTY","0501","501 - WALTERS","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","188","Republican","0","093","ISLE OF WIGHT COUNTY","0501","501 - WALTERS","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs9","Nikki R. Haley","29","Republican","0","093","ISLE OF WIGHT COUNTY","0501","501 - WALTERS","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","0","Republican","0","093","ISLE OF WIGHT COUNTY","0501","501 - WALTERS","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","1","Republican","0","093","ISLE OF WIGHT COUNTY","0501","501 - WALTERS","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","0","Republican","0","093","ISLE OF WIGHT COUNTY","0501","501 - WALTERS","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","0","Republican","0","093","ISLE OF WIGHT COUNTY","0502","502 - BEAVER DAM","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","167","Republican","0","093","ISLE OF WIGHT COUNTY","0502","502 - BEAVER DAM","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs9","Nikki R. Haley","17","Republican","0","093","ISLE OF WIGHT COUNTY","0502","502 - BEAVER DAM","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","2","Republican","0","093","ISLE OF WIGHT COUNTY","0502","502 - BEAVER DAM","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","0","Republican","0","093","ISLE OF WIGHT COUNTY","0502","502 - BEAVER DAM","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","0","Republican","0","093","ISLE OF WIGHT COUNTY","0502","502 - BEAVER DAM","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","0","Republican","0","093","ISLE OF WIGHT COUNTY","0503","503 - FIRE TOWER","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","252","Republican","0","093","ISLE OF WIGHT COUNTY","0503","503 - FIRE TOWER","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs9","Nikki R. Haley","44","Republican","0","093","ISLE OF WIGHT COUNTY","0503","503 - FIRE TOWER","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","1","Republican","0","093","ISLE OF WIGHT COUNTY","0503","503 - FIRE TOWER","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","0","Republican","0","093","ISLE OF WIGHT COUNTY","0503","503 - FIRE TOWER","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","0","Republican","0","093","ISLE OF WIGHT COUNTY","0503","503 - FIRE TOWER","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","0","Republican","0","093","ISLE OF WIGHT COUNTY","0504","504 - BETHANY CHURCH","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","211","Republican","0","093","ISLE OF WIGHT COUNTY","0504","504 - BETHANY CHURCH","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs9","Nikki R. Haley","50","Republican","0","093","ISLE OF WIGHT COUNTY","0504","504 - BETHANY CHURCH","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","3","Republican","0","093","ISLE OF WIGHT COUNTY","0504","504 - BETHANY CHURCH","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","0","Republican","0","093","ISLE OF WIGHT COUNTY","0504","504 - BETHANY CHURCH","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","0","Republican","0","093","ISLE OF WIGHT COUNTY","0504","504 - BETHANY CHURCH","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","0","Republican","0","093","ISLE OF WIGHT COUNTY","ISLE OF WIGHT COUNTY PROVISIONALS","ISLE OF WIGHT COUNTY PROVISIONALS","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","16","Republican","0","093","ISLE OF WIGHT COUNTY","ISLE OF WIGHT COUNTY PROVISIONALS","ISLE OF WIGHT COUNTY PROVISIONALS","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs9","Nikki R. Haley","5","Republican","0","093","ISLE OF WIGHT COUNTY","ISLE OF WIGHT COUNTY PROVISIONALS","ISLE OF WIGHT COUNTY PROVISIONALS","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","0","Republican","0","093","ISLE OF WIGHT COUNTY","ISLE OF WIGHT COUNTY PROVISIONALS","ISLE OF WIGHT COUNTY PROVISIONALS","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","1","Republican","0","093","ISLE OF WIGHT COUNTY","ISLE OF WIGHT COUNTY PROVISIONALS","ISLE OF WIGHT COUNTY PROVISIONALS","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","1","Republican","0","093","ISLE OF WIGHT COUNTY","ISLE OF WIGHT COUNTY PROVISIONALS","ISLE OF WIGHT COUNTY PROVISIONALS","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","3","Republican","0","095","JAMES CITY COUNTY","0101","101 - BERKELEY A","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","405","Republican","0","095","JAMES CITY COUNTY","0101","101 - BERKELEY A","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs9","Nikki R. Haley","429","Republican","0","095","JAMES CITY COUNTY","0101","101 - BERKELEY A","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","10","Republican","0","095","JAMES CITY COUNTY","0101","101 - BERKELEY A","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","2","Republican","0","095","JAMES CITY COUNTY","0101","101 - BERKELEY A","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","4","Republican","0","095","JAMES CITY COUNTY","0101","101 - BERKELEY A","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","4","Republican","0","095","JAMES CITY COUNTY","0102","102 - BERKELEY B","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","277","Republican","0","095","JAMES CITY COUNTY","0102","102 - BERKELEY B","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs9","Nikki R. Haley","268","Republican","0","095","JAMES CITY COUNTY","0102","102 - BERKELEY B","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","7","Republican","0","095","JAMES CITY COUNTY","0102","102 - BERKELEY B","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","1","Republican","0","095","JAMES CITY COUNTY","0102","102 - BERKELEY B","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","1","Republican","0","095","JAMES CITY COUNTY","0102","102 - BERKELEY B","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","4","Republican","0","095","JAMES CITY COUNTY","0103","103 - BERKELEY C","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","370","Republican","0","095","JAMES CITY COUNTY","0103","103 - BERKELEY C","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs9","Nikki R. Haley","388","Republican","0","095","JAMES CITY COUNTY","0103","103 - BERKELEY C","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","8","Republican","0","095","JAMES CITY COUNTY","0103","103 - BERKELEY C","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","1","Republican","0","095","JAMES CITY COUNTY","0103","103 - BERKELEY C","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","3","Republican","0","095","JAMES CITY COUNTY","0103","103 - BERKELEY C","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","2","Republican","0","095","JAMES CITY COUNTY","0104","104- BERKELEY D","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","126","Republican","0","095","JAMES CITY COUNTY","0104","104- BERKELEY D","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs9","Nikki R. Haley","110","Republican","0","095","JAMES CITY COUNTY","0104","104- BERKELEY D","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","2","Republican","0","095","JAMES CITY COUNTY","0104","104- BERKELEY D","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","1","Republican","0","095","JAMES CITY COUNTY","0104","104- BERKELEY D","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","3","Republican","0","095","JAMES CITY COUNTY","0104","104- BERKELEY D","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","4","Republican","0","095","JAMES CITY COUNTY","0201","201 - JAMESTOWN A","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","212","Republican","0","095","JAMES CITY COUNTY","0201","201 - JAMESTOWN A","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs9","Nikki R. Haley","150","Republican","0","095","JAMES CITY COUNTY","0201","201 - JAMESTOWN A","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","8","Republican","0","095","JAMES CITY COUNTY","0201","201 - JAMESTOWN A","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","1","Republican","0","095","JAMES CITY COUNTY","0201","201 - JAMESTOWN A","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","2","Republican","0","095","JAMES CITY COUNTY","0201","201 - JAMESTOWN A","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","1","Republican","0","095","JAMES CITY COUNTY","0202","202 - JAMESTOWN B","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","175","Republican","0","095","JAMES CITY COUNTY","0202","202 - JAMESTOWN B","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs9","Nikki R. Haley","169","Republican","0","095","JAMES CITY COUNTY","0202","202 - JAMESTOWN B","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","6","Republican","0","095","JAMES CITY COUNTY","0202","202 - JAMESTOWN B","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","0","Republican","0","095","JAMES CITY COUNTY","0202","202 - JAMESTOWN B","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","1","Republican","0","095","JAMES CITY COUNTY","0202","202 - JAMESTOWN B","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","5","Republican","0","095","JAMES CITY COUNTY","0203","203 - JAMESTOWN C","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","274","Republican","0","095","JAMES CITY COUNTY","0203","203 - JAMESTOWN C","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs9","Nikki R. Haley","283","Republican","0","095","JAMES CITY COUNTY","0203","203 - JAMESTOWN C","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","6","Republican","0","095","JAMES CITY COUNTY","0203","203 - JAMESTOWN C","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","1","Republican","0","095","JAMES CITY COUNTY","0203","203 - JAMESTOWN C","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","2","Republican","0","095","JAMES CITY COUNTY","0203","203 - JAMESTOWN C","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","4","Republican","0","095","JAMES CITY COUNTY","0204","204 - JAMESTOWN D","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","511","Republican","0","095","JAMES CITY COUNTY","0204","204 - JAMESTOWN D","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs9","Nikki R. Haley","512","Republican","0","095","JAMES CITY COUNTY","0204","204 - JAMESTOWN D","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","17","Republican","0","095","JAMES CITY COUNTY","0204","204 - JAMESTOWN D","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","0","Republican","0","095","JAMES CITY COUNTY","0204","204 - JAMESTOWN D","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","6","Republican","0","095","JAMES CITY COUNTY","0204","204 - JAMESTOWN D","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","6","Republican","0","095","JAMES CITY COUNTY","0301","301 - POWHATAN A","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","480","Republican","0","095","JAMES CITY COUNTY","0301","301 - POWHATAN A","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs9","Nikki R. Haley","459","Republican","0","095","JAMES CITY COUNTY","0301","301 - POWHATAN A","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","13","Republican","0","095","JAMES CITY COUNTY","0301","301 - POWHATAN A","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","0","Republican","0","095","JAMES CITY COUNTY","0301","301 - POWHATAN A","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","2","Republican","0","095","JAMES CITY COUNTY","0301","301 - POWHATAN A","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","2","Republican","0","095","JAMES CITY COUNTY","0302","302 - POWHATAN B","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","100","Republican","0","095","JAMES CITY COUNTY","0302","302 - POWHATAN B","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs9","Nikki R. Haley","59","Republican","0","095","JAMES CITY COUNTY","0302","302 - POWHATAN B","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","0","Republican","0","095","JAMES CITY COUNTY","0302","302 - POWHATAN B","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","0","Republican","0","095","JAMES CITY COUNTY","0302","302 - POWHATAN B","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","0","Republican","0","095","JAMES CITY COUNTY","0302","302 - POWHATAN B","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","0","Republican","0","095","JAMES CITY COUNTY","0303","303 - POWHATAN C","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","402","Republican","0","095","JAMES CITY COUNTY","0303","303 - POWHATAN C","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs9","Nikki R. Haley","139","Republican","0","095","JAMES CITY COUNTY","0303","303 - POWHATAN C","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","3","Republican","0","095","JAMES CITY COUNTY","0303","303 - POWHATAN C","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","0","Republican","0","095","JAMES CITY COUNTY","0303","303 - POWHATAN C","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","0","Republican","0","095","JAMES CITY COUNTY","0303","303 - POWHATAN C","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","1","Republican","0","095","JAMES CITY COUNTY","0304","304 - POWHATAN D","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","236","Republican","0","095","JAMES CITY COUNTY","0304","304 - POWHATAN D","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs9","Nikki R. Haley","153","Republican","0","095","JAMES CITY COUNTY","0304","304 - POWHATAN D","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs8","Ron D. DeSantis","2","Republican","0","095","JAMES CITY COUNTY","0304","304 - POWHATAN D","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs5","Ryan L. Binkley","1","Republican","0","095","JAMES CITY COUNTY","0304","304 - POWHATAN D","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs6","Vivek Ramaswamy","1","Republican","0","095","JAMES CITY COUNTY","0304","304 - POWHATAN D","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs4","Chris Christie","6","Republican","0","095","JAMES CITY COUNTY","0401","401 - STONEHOUSE A","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
"cs7","Donald J. Trump","339","Republican","0","095","JAMES CITY COUNTY","0401","401 - STONEHOUSE A","ed1","state","United States Of America","cc2","President","","Primary","2024-03-05","2024 March Republican Primary","1"
